mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
15042d2b-2d4c-4451-a96a-6f547642de13,Kenny Loggins,Kenny Loggins,United States,United States,rock; pop; american; classic pop and rock,80s; rock; pop; singer-songwriter; Soundtrack; soft rock; classic rock; american; pop rock; yacht rock; kenny loggins; male vocalists; 70s; adult contemporary; new wave; easy listening; soul; USA; 80s Pop; top gun; michael mcdonald; seen live; oldies; west coast; john mayer; smooth music; Michael Lewis; Soundtracks; AOR; folk rock; male vocalist; Pop-Rock; Seal; Phil Collins; folk; hard rock; 80's; Guilty Pleasures,757580,5504355,FALSE
a1ced3e5-476c-4046-bd74-d428f419989b,Daughter,Daughter,United Kingdom,United Kingdom,alternative rock; ambient; indie folk,indie; indie folk; acoustic; female vocalists; british; seen live; folk; indie pop; dream pop; singer-songwriter; alternative; indie rock; ambient; pop; english; LastfmSC; post-rock; UK; rock; atmospheric; Mellow; Daughter; alternative rock; ethereal; folk rock; female vocalist; london; touhou; art pop; experimental; chamber pop; melancholy; chillout; Dreamy; england; 4ad,757560,26835149,FALSE
57cb4257-9855-4a42-b1be-bfba1d9b520d,Andy Williams,Andy Williams,United States,United States,jazz; easy listening soundtracks and musicals,oldies; 60s; easy listening; pop; male vocalists; american; jazz; lounge; Andy Williams; christmas; classic rock; swing; 50s; crooners; crooner; vocal; Retro; iowa; USA; Smooth Jazz; Soundtrack; 70s; classic pop; country; rock; Traditional Pop; romantic; acid jazz; easy; Andy; All; golden oldies; male; soul; classic; favorites; acoustic; soft rock; funk; blues; groove; Big Band; funky; jecks; deceased; wall lake; Love; vocal jazz; vocals; smooth; male vocalist; 60's; 1960s; everything; david; scott; evergreen; easy listning; The; Christmas Music; Vocal Pop; dexter; w; erotique; and; Williams; schlageroldies; the king of easy listening; where do i beginlove story; moyer; farbel,756473,5999545,FALSE
86f78011-5087-48d2-8922-c381d2eb0c40,Sick Puppies,Sick Puppies,Australia,Australia,rock; alternative rock; australian; post-grunge,alternative rock; rock; alternative; hard rock; australian; seen live; post-grunge; alternative metal; Sick Puppies; Nu Metal; free hugs; australia; modern rock; punk rock; male vocalists; metal; Great Unknown Bands; emo; indie; 00s; Awesome; Favorite; pop rock; All The Same,756151,14275099,FALSE
b504f625-4ef6-4a5a-81e8-870a61e8dc9c,Ja Rule,Ja Rule,United States,United States,hip hop; hip hop rnb and dance hall,rap; Hip-Hop; hip hop; Gangsta Rap; rnb; Ja Rule; east coast rap; hiphop; new york; East Coast; seen live; american; queens; pop; gangsta; Best Of Hip Hop; murder inc; male vocalists; rock; urban; r&b; 00s; hardcore rap; Real hip-hop; east coast hip-hop; black music; Favorite Artists; shit; Ja; emo; USA; r and b; Black; wannabe,755857,5236324,FALSE
6da0515e-a27d-449d-84cc-00713c38a140,Skid Row,Skid Row,United States,United States,heavy metal; hard rock; glam metal; rock and indie,hard rock; heavy metal; hair metal; 80s; rock; metal; Glam Metal; classic rock; glam rock; seen live; Skid Row; american; 90s; 80s metal; glam; sebastian bach; USA; thrash metal; sleaze rock; rock n roll; hard n heavy; male vocalists; Sleaze Metal; 80s rock,754649,14759888,FALSE
eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac,The Academy Is…,The Academy Is...,United States,,alternative rock; indie rock; power pop; post-punk revival; pop punk,emo; indie; alternative; seen live; rock,754171,23946948,FALSE
f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,"Tyler, the Creator","Tyler, the Creator",United States,,hip hop; west coast hip hop; hardcore hip hop,Hip-Hop; rap; ofwgkta; underground hip-hop; swag,754099,42547684,FALSE
127f591a-7e27-4435-92db-0780f219f3a1,The B‐52s,The B-52's,United States,,pop; alternative rock; new wave; dance-pop; pop rock; classic pop and rock; united states; b-52 s,new wave; 80s; pop; alternative; rock,753410,9147212,FALSE
72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Plies,Plies,United States,Turkey; United States,hip hop; southern hip hop; gangsta rap; pop rap; soul and reggae; trap rap,rap; Hip-Hop; Dirty South; southern rap; hip hop; Plies; florida; Gangsta Rap; real nigga music; Fort Myers; slip-n-slide; seen live; east coast rap; piles; goon; dirty rap; Atlantic; REAL NIGGA; Southern Hip Hop; florida rap; yung dynasty; soul; alternative rock; sexy; rnb; Technical Death Metal; All; Dirty South rap; Altar of the Metal Gods; rap hip hop; babymakin music; RnB US; plies is my husband; sheka milton; hip-hop piles; MIA 305; pop; rock; country; reggae; grindcore; USA; 90s; dirty; american; detroit; gay; Crunk; dancehall; sex; DT; good; male vocalists; hot; shit; Trash; Turkish Pop; trap; miami; garbage; Love it; goregrind; gangsta; music; real; southern; Slamming Brutal Death Metal; FAGGOT; r'n'b; Myjukebox; Erotic; ss; crunkcore; gay rap; not music; spotify; pretty cool; very sexy; black music; gutter; downloaded; Trill; southern hip-hop; white power; Rap US; jjj; goons; 305; nigger; kid; Step Up; gay shit; only rap i would listen to no junk; gucci; White Pride; White supremacy; step up 2; Florida Hip-Hop; gay nigger; thrashgrind,752828,4293472,FALSE
88a4cd4e-5dee-4153-8462-0d5e43c75f47,Feeder,Feeder,United Kingdom,United Kingdom,rock; british; uk; welsh; classic pop and rock,rock; seen live; indie; alternative; alternative rock; indie rock; british; britpop; welsh; feeder; punk; pop; UK; punk rock; post-grunge; metal; emo; 90s; pop rock; Grunge; brit rock; favourite artists; wales; Britrock; hard rock; 00s; male vocalists; Favourites; soft rock; english; classic rock; indie pop; Awesome,752824,15485562,FALSE
0ff93a82-dc2f-4a6f-93c3-e260868b6566,Red,Red,United States,United States,christian rock; christian alternative; rock gospel,alternative rock; christian rock; rock; hard rock; alternative; christian; alternative metal; Nu Metal; post-grunge; seen live; metal; red; modern rock; american; christian metal; Symphonic Rock; male vocalists; christian alternative; grindcore; Hip-Hop; Nu-metal; christian hard rock; heavy metal; hardcore; rap; psytrance,752632,20127444,FALSE
6d072aa8-c851-49c5-92f9-cbca05f4bed9,Orchestral Manoeuvres in the Dark,Orchestral Manoeuvres in the Dark,United Kingdom,United Kingdom,electronic; synthpop; pop; british; post-punk; new wave; uk; alternative; dance-pop; alternative dance; english; england; synth pop; classic pop and rock; art pop,new wave; 80s; synthpop; electronic; synth pop; pop; new romantic; british; seen live; post-punk; electronica; omd; rock; synth; orchestral manoeuvres in the dark; UK; alternative; synth-pop; britpop; experimental; 80s Pop; male vocalists; indie; electro; alternative dance; english; electropop; 80's; electro-pop; liverpool; eighties; england; dance; 90s; 1980s; Goth Atmosphere; Post punk; factory records,751737,11044408,FALSE
16243662-8538-4746-a0fb-0d15b5828b8e,Neon Trees,Neon Trees,United States,United States,utah; provo,indie; indie rock; alternative; alternative rock; pop; seen live; rock; american; pop rock; new wave; indie pop; male vocalists; electronic; neon trees; synthpop; utah; post-punk; dance rock; Awesome; pop punk; favourite; punk; USA; new; powerpop; alternative pop; Pop-Rock; neon; mormon; not pop; UT; linescratcher; indie hipsters,751007,10641331,FALSE
db3c0a20-bf05-4b30-ac22-f294aea24172,Aimee Mann,Aimee Mann,United States,United States,rock; classic pop and rock; singer/songwriter; pop/rock,female vocalists; singer-songwriter; indie; alternative; rock; folk; pop; seen live; female; american; female vocalist; Aimee Mann; alternative rock; indie rock; Mellow; indie pop; 90s; Soundtrack; acoustic; favorites; USA; melancholy; female singer-songwriter; chillout; 00s; virginia; folk rock; female vocals; Female Voices; Magnolia; 80s; pop rock; soft rock; Favorite Artists; female artists; singer songwriter; girls with guitars; singer-songwriters; Favorite; female singer-songwriters; classic rock; electronic; chill; Adult Alternative; Great Lyricists; autumnal; Bittersweet; Favourites; jazz; ambient; downtempo; songwriter; Reflective; literate; Richmond; Talented Ladies,750920,14534812,FALSE
7e5cfc9a-e9e1-46f1-b81a-861b12049488,Tim McGraw,Tim McGraw,United States,,country; adult contemporary; country pop; contemporary country; neo-traditionalist country,country; Tim McGraw; modern country; male vocalists; male,750698,10148739,FALSE
0bc858a1-3573-4216-9423-c96dd8c72919,Twista,Twista,United States,,rap; american; hip hop; hip hop rnb and dance hall,rap; Hip-Hop; hip hop; chicago; twista,750649,5260710,FALSE
6aa55ee1-4c46-4f7c-9a6d-5051dfe2c06d,Rogue Wave,Rogue Wave,United States,United States,folk; classic pop and rock,indie; indie rock; seen live; indie pop; alternative; rock; alternative rock; Lo-Fi; pop; american; sub pop; California; folk; Rogue Wave; 00s; acoustic; san francisco; favorites; Oakland; shoegaze; Mellow; male vocalists; singer-songwriter; subpop; electronica; USA; check out; Bay Area; coachella 2008; chillout; electronic; chill; emo; slowcore; indie folk; the oc,750254,10222211,FALSE
6bc658ea-005f-486b-8f94-33a2e40f7a72,Pat Benatar,Pat Benatar,United States,United States,rock; pop; new wave; hard rock; pop rock; aor; classic pop and rock,80s; rock; female vocalists; classic rock; pop; hard rock; seen live; new wave; american; pop rock; pat benatar; female; female vocalist; singer-songwriter; 70s; 80s rock; arena rock; AOR; oldies; new york; USA; 80's; soft rock; dance; Pop-Rock; female rock; album rock; gotanygoodmusic; alternative; blues; female artists; chick rock,749485,6776618,FALSE
23eeaeaf-423d-4859-8c91-2175ece74287,Five for Fighting,Five for Fighting,United States,United States,,alternative; rock; singer-songwriter; alternative rock; pop; indie; piano; piano rock; pop rock; Five for Fighting; male vocalists; acoustic; american; soft rock; Adult Alternative; indie rock; seen live; Mellow; 00s; Pop-Rock; favorites; male vocalist; alternative pop; USA; adult contemporary; 90s; punk; emo; chill; easy listening; britpop; Soundtrack; classic rock; male; punk rock; folk; guitar; soft; relaxing; Favorite; Favourites; chillout; country; female vocalists; christian; Ballad; post-grunge; Superman; los angeles; one hit wonder; John Ondrasik,748563,8373594,FALSE
4d6ca529-530e-480f-b4bc-18e78eb58a7d,Walk the Moon,Walk the Moon,United States,United States,,indie rock; indie; indie pop; american; seen live,747820,13150770,FALSE
351d8bdf-33a1-45e2-8c04-c85fad20da55,Sarah Vaughan,Sarah Vaughan,United States,United States,pop; jazz; american; bebop; vocal jazz; cool jazz; death by lung cancer,jazz; female vocalists; jazz vocal; blues; vocal jazz; soul; oldies; Sarah Vaughan; female; american; vocal; swing; bebop; female vocalist; 50s; Jazz Divas; Standards; jazz vocalists; cool jazz; Female jazz vocalists; easy listening; classic jazz; Traditional Pop; Female Voices; USA; pop; 60s; 70s; Smooth Jazz; 40s; beautiful; female vocals,746844,7380155,FALSE
a4dd0e77-83b8-4e92-89b7-effb0e47fd8c,LL Cool J,LL Cool J,United States,United States,hip hop; pop rap; rock and indie; boom bap; east coast hip hop; hardcore hip hop,Hip-Hop; rap; hip hop; 80s; rnb; old school; LL Cool J; east coast rap; 90s; East Coast; new york; hiphop; old school rap; seen live; american; pop; golden age; east coast hip-hop; soul; old school hip-hop; USA; Gangsta Rap; Officially Shit; male vocalists; queens; 00s; pop rap; def jam; Old School Hip Hop; oldschool rap; golden age hip hop; r&b; r and b; cool,746795,5879989,FALSE
56ef1af4-5184-49f8-a972-583f35c2485c,Amerie,Amerie,United States,United States,soul; pop and chart; clean up,rnb; female vocalists; pop; soul; Hip-Hop; amerie; hip hop; r&b; r and b; american; urban; female; sexy; dance; r'n'b; female vocalist; funk; Neo-Soul; 00s; rap; rhythm and blues; contemporary rnb; singer-songwriter; hiphop; USA; rock; underrated; alternative; sweet; Most Underrated Artists; seen live; hot; Neo Soul; contemporary r&b; female solo,745741,6037833,FALSE
83e59f23-3b0b-4304-834d-5bcafd5df6d2,Scooter,Scooter,Germany,Germany,rock; electronic; hardcore; rave; german; european; scooter; hardstyle; jumpstyle,techno; dance; electronic; trance; happy hardcore; german; Rave; electronica; seen live; eurodance; scooter; jumpstyle; pop; hardcore; House; 90s; hardcore techno; hardstyle; club; rock; electro; germany; to nie jest kurwa techno; Hard Dance; Hard Trance; eurotrance; Energetic; hands up; Disco; euro dance; party,744433,19361001,FALSE
abe2669a-a612-4bf6-9193-bb4f4b8a9088,Ben Folds Five,Ben Folds Five,United States,United States,rock; pop; alternative rock; american; indie rock; indie; indie pop; pop rock; piano rock; rock and indie,alternative; rock; indie; piano rock; piano; seen live; indie rock; singer-songwriter; pop; alternative rock; indie pop; 90s; american; favorites; Ben Folds Five; North Carolina; male vocalists; ben folds; jazz; emo; power pop; Favorite Artists; acoustic; folk; pop rock; geek rock; Awesome; classic rock; electronic; USA; chillout; fun; Hip-Hop; Favourites; alt rock; piano pop; electronica; chill; punk; hard rock; Mellow; chapel hill; All; soul; female vocalists; Love; amazing; Nerd Rock; trio; Favorite; punk rock for sissies; Soundtrack; dance; quirky; Alt-country; punk rock; good; Acoustic Rock; 90s Rock,744135,14881052,FALSE
56756959-1e78-429c-b897-e1d056cb0225,Tove Lo,Tove Lo,Sweden,Sweden,pop; electropop; female vocals; indie pop; dance-pop; top 40,pop; swedish; electronic; female vocalists; indie,743753,27037361,FALSE
6a93afbb-257f-4166-b389-9f2a1e5c5df8,CHVRCHΞS,CHVRCHES,United Kingdom,Scotland; United Kingdom,synthpop; sillyname; indie; indie pop,synthpop; electronic; electropop; indie; seen live; female vocalists; Scottish; pop; indie pop; british; indietronica; synth pop; scotland; alternative; glasgow; electronica; dreamwave; UK; dream pop; female vocalist; electro; dance; new wave; synthwave; experimental; Electro Pop; synth-pop; 10s; chill; All; poptron,743145,36658566,FALSE
234bab50-2f04-4d21-8f91-df93ef554855,Mr. Scruff,Mr. Scruff,United Kingdom,United Kingdom,british; uk; acid jazz; english; ninja tune; dance and electronica; cup of tea,electronic; ninja tune; trip-hop; acid jazz; chillout; downtempo; electronica; jazz; seen live; nu jazz; british; Hip-Hop; lounge; funk; nu-jazz; trip hop; turntablism; alternative; UK; ambient; hip hop; breakbeat; experimental; chill; dance; electro; mr scruff; Hann with Gun; instrumental; funky; House; future jazz; idm; breaks; beats; downbeat; nujazz; Funky Breaks; soul; england; Manchester; jazzy; dj; indie; dub; Mellow; pop; easy listening; Lo-Fi; techno; Chillosophy,743091,9220954,FALSE
54f8c12e-571c-4c5a-9f79-5336b39e84b0,The Pretty Reckless,The Pretty Reckless,United States,,alternative rock; hard rock; female fronted,rock; alternative; female vocalists; post-grunge; indie rock,742244,32171580,FALSE
bcb16f22-b064-4b80-b3a3-c824bccdbab1,The Wanted,The Wanted,United Kingdom,United Kingdom,synthpop; pop; electropop; dance-pop; boy band,pop; british; the wanted; Garage Rock; psychobilly,742047,12634892,FALSE
8e8c7417-c905-46b1-b42a-5260b4274ed4,Thelonious Monk,Thelonious Monk,United States,,jazz; american; post-bop; hard bop; big band; bebop; cool jazz; jazz and blues; stride,jazz; bebop; piano; jazz piano; free jazz,741514,12096026,FALSE
